Item,Supplier,Unit Price,Project
Item_0208,INEOS,177.4111365,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0208,Linde,365.0564901,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0209,Reliance,169.7481812,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0209,INEOS,177.4111365,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0209,Linde,365.0564901,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0210,Reliance,169.7481812,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0210,INEOS,177.4111365,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0210,Linde,365.0564901,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0211,Reliance,169.7481812,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0211,INEOS,177.4111365,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0211,Linde,365.0564901,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0212,Reliance,169.7481812,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0212,INEOS,177.4111365,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0212,Linde,365.0564901,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0213,Reliance,169.7481812,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0213,INEOS,177.4111365,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0213,Linde,365.0564901,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0214,Reliance,169.7481812,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0214,INEOS,177.4111365,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0214,Linde,365.0564901,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0215,Reliance,169.7481812,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0215,INEOS,177.4111365,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0215,Linde,365.0564901,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0216,Reliance,169.7481812,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0216,INEOS,177.4111365,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0216,Linde,365.0564901,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0217,Reliance,169.7481812,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0217,INEOS,177.4111365,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0217,Linde,365.0564901,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0218,Reliance,169.7481812,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0218,INEOS,177.4111365,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0218,Linde,365.0564901,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0219,Reliance,169.7481812,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0219,INEOS,177.4111365,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0219,Linde,365.0564901,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0220,Reliance,169.7481812,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0220,INEOS,177.4111365,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0220,Linde,365.0564901,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0221,Reliance,169.7481812,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0221,INEOS,177.4111365,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0221,Linde,365.0564901,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0222,Reliance,169.7481812,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0222,INEOS,177.4111365,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0222,Linde,365.0564901,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0223,Reliance,169.7481812,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0223,INEOS,177.4111365,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0223,Linde,365.0564901,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0224,Reliance,169.7481812,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0224,INEOS,177.4111365,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0224,Linde,365.0564901,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0225,Reliance,169.7481812,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0225,INEOS,177.4111365,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0225,Linde,365.0564901,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0226,Reliance,169.7481812,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0226,INEOS,177.4111365,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0226,Linde,365.0564901,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0227,Reliance,169.7481812,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0227,INEOS,177.4111365,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0227,Linde,365.0564901,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0228,Reliance,169.7481812,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0228,INEOS,177.4111365,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0228,Linde,365.0564901,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0229,Reliance,169.7481812,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0229,INEOS,177.4111365,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0229,Linde,365.0564901,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0230,Reliance,169.7481812,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0230,INEOS,177.4111365,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0230,Linde,365.0564901,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0231,Reliance,169.7481812,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0231,INEOS,177.4111365,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0231,Linde,365.0564901,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0232,Reliance,169.7481812,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0232,INEOS,177.4111365,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0232,Linde,365.0564901,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0233,Reliance,169.7481812,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0233,INEOS,177.4111365,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0233,Linde,365.0564901,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0234,Reliance,169.7481812,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0234,INEOS,177.4111365,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0234,Linde,365.0564901,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0235,Reliance,169.7481812,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0235,INEOS,177.4111365,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0235,Linde,365.0564901,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0236,Reliance,169.7481812,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0236,INEOS,177.4111365,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0236,Linde,365.0564901,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0237,Reliance,169.7481812,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0237,INEOS,177.4111365,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0237,Linde,365.0564901,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0238,Reliance,169.7481812,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0238,INEOS,177.4111365,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0238,Linde,365.0564901,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0239,Reliance,169.7481812,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0239,INEOS,177.4111365,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0239,Linde,365.0564901,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0240,Reliance,169.7481812,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0240,INEOS,177.4111365,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0240,Linde,365.0564901,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0241,Reliance,169.7481812,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0241,INEOS,177.4111365,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0241,Linde,365.0564901,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0242,Reliance,169.7481812,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0242,INEOS,177.4111365,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0242,Linde,365.0564901,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0243,Reliance,169.7481812,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0243,INEOS,177.4111365,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0243,Linde,365.0564901,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0244,Reliance,169.7481812,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0244,INEOS,177.4111365,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0244,Linde,365.0564901,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0245,Reliance,169.7481812,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0245,INEOS,177.4111365,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0245,Linde,365.0564901,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0246,Reliance,169.7481812,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0246,INEOS,177.4111365,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0246,Linde,365.0564901,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0247,Reliance,169.7481812,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0247,INEOS,177.4111365,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0247,Linde,365.0564901,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0248,Reliance,169.7481812,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0248,INEOS,177.4111365,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0248,Linde,365.0564901,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0249,Reliance,169.7481812,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0249,INEOS,177.4111365,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0249,Linde,365.0564901,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0250,Reliance,169.7481812,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0250,INEOS,177.4111365,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0250,Linde,365.0564901,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0251,Reliance,169.7481812,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0251,INEOS,177.4111365,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0251,Linde,365.0564901,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0252,Reliance,169.7481812,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0252,INEOS,177.4111365,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0252,Linde,365.0564901,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0253,Reliance,169.7481812,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0253,INEOS,177.4111365,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0253,Linde,365.0564901,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0254,Reliance,169.7481812,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0254,INEOS,177.4111365,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0254,Linde,365.0564901,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0255,Reliance,169.7481812,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0255,INEOS,177.4111365,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0255,Linde,365.0564901,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0256,Reliance,169.7481812,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0256,INEOS,177.4111365,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0256,Linde,365.0564901,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0257,Reliance,169.7481812,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0257,INEOS,177.4111365,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0257,Linde,365.0564901,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0258,Reliance,169.7481812,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0258,INEOS,177.4111365,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0258,Linde,365.0564901,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0259,Reliance,169.7481812,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0259,INEOS,177.4111365,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0259,Linde,365.0564901,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0260,Reliance,169.7481812,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0260,INEOS,177.4111365,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0260,Linde,365.0564901,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0261,Reliance,169.7481812,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0261,INEOS,177.4111365,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0261,Linde,365.0564901,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0262,Reliance,169.7481812,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0262,INEOS,177.4111365,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0262,Linde,365.0564901,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0263,Reliance,169.7481812,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0263,INEOS,177.4111365,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0263,Linde,365.0564901,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0264,Reliance,169.7481812,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0264,INEOS,177.4111365,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0264,Linde,365.0564901,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0265,Reliance,169.7481812,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0265,INEOS,177.4111365,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0265,Linde,365.0564901,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0266,Reliance,169.7481812,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0266,INEOS,177.4111365,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0266,Linde,365.0564901,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0267,Reliance,169.7481812,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0267,INEOS,177.4111365,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0267,Linde,365.0564901,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0268,Reliance,169.7481812,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0268,INEOS,177.4111365,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0268,Linde,365.0564901,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0269,Reliance,169.7481812,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0269,INEOS,177.4111365,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0269,Linde,365.0564901,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0270,Reliance,169.7481812,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0270,INEOS,177.4111365,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0270,Linde,365.0564901,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0271,Reliance,169.7481812,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0271,INEOS,177.4111365,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0271,Linde,365.0564901,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0272,Reliance,169.7481812,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0272,INEOS,177.4111365,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0272,Linde,365.0564901,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0273,Reliance,169.7481812,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0273,INEOS,177.4111365,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0273,Linde,365.0564901,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0274,Reliance,169.7481812,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0274,INEOS,177.4111365,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0274,Linde,365.0564901,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0275,Reliance,169.7481812,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0275,INEOS,177.4111365,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0275,Linde,365.0564901,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0276,Reliance,169.7481812,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0276,INEOS,177.4111365,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0276,Linde,365.0564901,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0277,Reliance,169.7481812,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0277,INEOS,177.4111365,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0277,Linde,365.0564901,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0278,Reliance,169.7481812,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0278,INEOS,177.4111365,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0278,Linde,365.0564901,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0279,Reliance,169.7481812,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0279,INEOS,177.4111365,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0279,Linde,365.0564901,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0280,Reliance,169.7481812,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0280,INEOS,177.4111365,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0280,Linde,365.0564901,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0281,Reliance,169.7481812,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0281,INEOS,177.4111365,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0281,Linde,365.0564901,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0282,Reliance,169.7481812,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0282,INEOS,177.4111365,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0282,Linde,365.0564901,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0283,Reliance,169.7481812,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0283,INEOS,177.4111365,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0283,Linde,365.0564901,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0284,Reliance,169.7481812,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0284,INEOS,177.4111365,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0284,Linde,365.0564901,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0285,Reliance,169.7481812,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0285,INEOS,177.4111365,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0285,Linde,365.0564901,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0286,Reliance,169.7481812,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0286,INEOS,177.4111365,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0286,Linde,365.0564901,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0287,Reliance,169.7481812,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0287,INEOS,177.4111365,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0287,Linde,365.0564901,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0288,Reliance,169.7481812,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0288,INEOS,177.4111365,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0288,Linde,365.0564901,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0289,Reliance,169.7481812,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0289,INEOS,177.4111365,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0289,Linde,365.0564901,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0290,Reliance,169.7481812,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0290,INEOS,177.4111365,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0290,Linde,365.0564901,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0291,Reliance,169.7481812,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0291,INEOS,177.4111365,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0291,Linde,365.0564901,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0292,Reliance,169.7481812,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0292,INEOS,177.4111365,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0292,Linde,365.0564901,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0293,Reliance,169.7481812,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0293,INEOS,177.4111365,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0293,Linde,365.0564901,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0294,Reliance,169.7481812,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0294,INEOS,177.4111365,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0294,Linde,365.0564901,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0295,Reliance,169.7481812,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0295,INEOS,177.4111365,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0295,Linde,365.0564901,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0296,Reliance,169.7481812,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0296,INEOS,177.4111365,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0296,Linde,365.0564901,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0297,Reliance,169.7481812,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0297,INEOS,177.4111365,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0297,Linde,365.0564901,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0298,Reliance,169.7481812,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0298,INEOS,177.4111365,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0298,Linde,365.0564901,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0299,Reliance,169.7481812,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0299,INEOS,177.4111365,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0299,Linde,365.0564901,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0300,Reliance,169.7481812,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0300,INEOS,177.4111365,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0300,Linde,365.0564901,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0301,Reliance,169.7481812,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0301,INEOS,177.4111365,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0301,Linde,365.0564901,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0302,Reliance,169.7481812,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0302,INEOS,177.4111365,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0302,Linde,365.0564901,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0303,Reliance,169.7481812,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0303,INEOS,177.4111365,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0303,Linde,365.0564901,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0304,Reliance,169.7481812,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0304,INEOS,177.4111365,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0304,Linde,365.0564901,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0305,Reliance,169.7481812,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0305,INEOS,177.4111365,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0305,Linde,365.0564901,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0306,Reliance,169.7481812,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0306,INEOS,177.4111365,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0306,Linde,365.0564901,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0307,Reliance,169.7481812,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0307,INEOS,177.4111365,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0307,Linde,365.0564901,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0308,Reliance,169.7481812,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0308,INEOS,177.4111365,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0308,Linde,365.0564901,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0309,Reliance,169.7481812,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0309,INEOS,177.4111365,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0309,Linde,365.0564901,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0310,Reliance,169.7481812,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0310,INEOS,177.4111365,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0310,Linde,365.0564901,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0311,Reliance,169.7481812,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0311,INEOS,177.4111365,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0311,Linde,365.0564901,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0312,Reliance,169.7481812,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0312,INEOS,177.4111365,33aad28d-59f5-4b9f-bee8-ebe1a2389570
